date,symbols,open,high,low,close,adj_close,bond_ret,volume,frequency,currency,author
6/12/2008,DGS3MO,,,,,2,-4.58E-05,,daily,USD,dzhang4@scu.edu
6/13/2008,DGS3MO,,,,,1.99,8.10E-05,,daily,USD,dzhang4@scu.edu
6/16/2008,DGS3MO,,,,,2.07,-3.43375E-05,,daily,USD,dzhang4@scu.edu
6/17/2008,DGS3MO,,,,,1.99,0.000258839,,daily,USD,dzhang4@scu.edu
6/18/2008,DGS3MO,,,,,1.93,0.000206304,,daily,USD,dzhang4@scu.edu
6/19/2008,DGS3MO,,,,,1.91,0.000104113,,daily,USD,dzhang4@scu.edu
6/20/2008,DGS3MO,,,,,1.87,0.00015379,,daily,USD,dzhang4@scu.edu
6/23/2008,DGS3MO,,,,,1.87,1.57E-04,,daily,USD,dzhang4@scu.edu
6/24/2008,DGS3MO,,,,,1.83,0.000152658,,daily,USD,dzhang4@scu.edu
6/25/2008,DGS3MO,,,,,1.81,0.000101297,,daily,USD,dzhang4@scu.edu
6/26/2008,DGS3MO,,,,,1.74,0.000226302,,daily,USD,dzhang4@scu.edu
6/27/2008,DGS3MO,,,,,1.68,0.0001992,,daily,USD,dzhang4@scu.edu
6/30/2008,DGS3MO,,,,,1.9,-0.000411729,,daily,USD,dzhang4@scu.edu
7/1/2008,DGS3MO,,,,,1.87,0.000128388,,daily,USD,dzhang4@scu.edu
7/2/2008,DGS3MO,,,,,1.82,0.000177776,,daily,USD,dzhang4@scu.edu
7/3/2008,DGS3MO,,,,,1.84,5.58E-07,,daily,USD,dzhang4@scu.edu
7/7/2008,DGS3MO,,,,,1.87,1.30E-04,,daily,USD,dzhang4@scu.edu
7/8/2008,DGS3MO,,,,,1.86,7.73E-05,,daily,USD,dzhang4@scu.edu
7/9/2008,DGS3MO,,,,,1.82,0.000152375,,daily,USD,dzhang4@scu.edu
7/10/2008,DGS3MO,,,,,1.67,0.000427501,,daily,USD,dzhang4@scu.edu
7/11/2008,DGS3MO,,,,,1.62,0.000172107,,daily,USD,dzhang4@scu.edu
7/14/2008,DGS3MO,,,,,1.52,0.000386566,,daily,USD,dzhang4@scu.edu
7/15/2008,DGS3MO,,,,,1.39,0.000368623,,daily,USD,dzhang4@scu.edu
7/16/2008,DGS3MO,,,,,1.37,8.89E-05,,daily,USD,dzhang4@scu.edu
7/17/2008,DGS3MO,,,,,1.43,-0.000112329,,daily,USD,dzhang4@scu.edu
7/18/2008,DGS3MO,,,,,1.48,-8.56E-05,,daily,USD,dzhang4@scu.edu
7/21/2008,DGS3MO,,,,,1.48,1.24E-04,,daily,USD,dzhang4@scu.edu
7/22/2008,DGS3MO,,,,,1.55,-0.000134386,,daily,USD,dzhang4@scu.edu
7/23/2008,DGS3MO,,,,,1.59,-5.72E-05,,daily,USD,dzhang4@scu.edu
7/24/2008,DGS3MO,,,,,1.65,-0.000106256,,daily,USD,dzhang4@scu.edu
7/25/2008,DGS3MO,,,,,1.75,-0.000205012,,daily,USD,dzhang4@scu.edu
7/28/2008,DGS3MO,,,,,1.73,1.97E-04,,daily,USD,dzhang4@scu.edu
7/29/2008,DGS3MO,,,,,1.72,7.34E-05,,daily,USD,dzhang4@scu.edu
7/30/2008,DGS3MO,,,,,1.7,9.82E-05,,daily,USD,dzhang4@scu.edu
7/31/2008,DGS3MO,,,,,1.68,9.76E-05,,daily,USD,dzhang4@scu.edu
8/1/2008,DGS3MO,,,,,1.66,9.71E-05,,daily,USD,dzhang4@scu.edu
8/4/2008,DGS3MO,,,,,1.75,-8.70278E-05,,daily,USD,dzhang4@scu.edu
8/5/2008,DGS3MO,,,,,1.75,4.88E-05,,daily,USD,dzhang4@scu.edu
8/6/2008,DGS3MO,,,,,1.64,0.000325033,,daily,USD,dzhang4@scu.edu
8/7/2008,DGS3MO,,,,,1.66,-4.46E-06,,daily,USD,dzhang4@scu.edu
8/8/2008,DGS3MO,,,,,1.7,-5.41E-05,,daily,USD,dzhang4@scu.edu
8/11/2008,DGS3MO,,,,,1.87,-0.000284543,,daily,USD,dzhang4@scu.edu
8/12/2008,DGS3MO,,,,,1.86,7.73E-05,,daily,USD,dzhang4@scu.edu
8/13/2008,DGS3MO,,,,,1.85,7.70E-05,,daily,USD,dzhang4@scu.edu
8/14/2008,DGS3MO,,,,,1.89,-4.88E-05,,daily,USD,dzhang4@scu.edu
8/15/2008,DGS3MO,,,,,1.85,0.000153224,,daily,USD,dzhang4@scu.edu
8/18/2008,DGS3MO,,,,,1.82,0.000230231,,daily,USD,dzhang4@scu.edu
8/19/2008,DGS3MO,,,,,1.8,0.000101015,,daily,USD,dzhang4@scu.edu
8/20/2008,DGS3MO,,,,,1.71,0.000276243,,daily,USD,dzhang4@scu.edu
8/21/2008,DGS3MO,,,,,1.72,2.26E-05,,daily,USD,dzhang4@scu.edu
8/22/2008,DGS3MO,,,,,1.7,9.82E-05,,daily,USD,dzhang4@scu.edu
8/25/2008,DGS3MO,,,,,1.74,4.18E-05,,daily,USD,dzhang4@scu.edu
8/26/2008,DGS3MO,,,,,1.71,0.000123872,,daily,USD,dzhang4@scu.edu
8/27/2008,DGS3MO,,,,,1.67,0.000148133,,daily,USD,dzhang4@scu.edu
8/28/2008,DGS3MO,,,,,1.74,-0.00012915,,daily,USD,dzhang4@scu.edu
8/29/2008,DGS3MO,,,,,1.72,9.88E-05,,daily,USD,dzhang4@scu.edu
9/2/2008,DGS3MO,,,,,1.72,1.92E-04,,daily,USD,dzhang4@scu.edu
9/3/2008,DGS3MO,,,,,1.7,9.82E-05,,daily,USD,dzhang4@scu.edu
9/4/2008,DGS3MO,,,,,1.69,7.25E-05,,daily,USD,dzhang4@scu.edu
9/5/2008,DGS3MO,,,,,1.68,7.22E-05,,daily,USD,dzhang4@scu.edu
9/8/2008,DGS3MO,,,,,1.71,6.53E-05,,daily,USD,dzhang4@scu.edu
9/9/2008,DGS3MO,,,,,1.66,0.000173241,,daily,USD,dzhang4@scu.edu
9/10/2008,DGS3MO,,,,,1.65,7.14E-05,,daily,USD,dzhang4@scu.edu
9/11/2008,DGS3MO,,,,,1.61,0.000146437,,daily,USD,dzhang4@scu.edu
9/12/2008,DGS3MO,,,,,1.49,0.000346115,,daily,USD,dzhang4@scu.edu
9/15/2008,DGS3MO,,,,,1.02,0.001304024,,daily,USD,dzhang4@scu.edu
9/16/2008,DGS3MO,,,,,0.84,0.000479556,,daily,USD,dzhang4@scu.edu
9/17/2008,DGS3MO,,,,,0.03,0.002052644,,daily,USD,dzhang4@scu.edu
9/18/2008,DGS3MO,,,,,0.23,-0.000499204,,daily,USD,dzhang4@scu.edu
9/19/2008,DGS3MO,,,,,0.99,-0.001894701,,daily,USD,dzhang4@scu.edu
9/22/2008,DGS3MO,,,,,1.28,-0.000644094,,daily,USD,dzhang4@scu.edu
9/23/2008,DGS3MO,,,,,0.8,0.001239522,,daily,USD,dzhang4@scu.edu
9/24/2008,DGS3MO,,,,,0.49,0.00079882,,daily,USD,dzhang4@scu.edu
9/25/2008,DGS3MO,,,,,0.76,-0.0006622,,daily,USD,dzhang4@scu.edu
9/26/2008,DGS3MO,,,,,0.87,-0.000254372,,daily,USD,dzhang4@scu.edu
9/29/2008,DGS3MO,,,,,0.94,-0.000102723,,daily,USD,dzhang4@scu.edu
9/30/2008,DGS3MO,,,,,0.92,7.63E-05,,daily,USD,dzhang4@scu.edu
10/1/2008,DGS3MO,,,,,0.85,0.000201018,,daily,USD,dzhang4@scu.edu
10/2/2008,DGS3MO,,,,,0.63,0.000574833,,daily,USD,dzhang4@scu.edu
10/3/2008,DGS3MO,,,,,0.51,0.000318001,,daily,USD,dzhang4@scu.edu
10/6/2008,DGS3MO,,,,,0.54,-3.25E-05,,daily,USD,dzhang4@scu.edu
10/7/2008,DGS3MO,,,,,0.82,-0.000685926,,daily,USD,dzhang4@scu.edu
10/8/2008,DGS3MO,,,,,0.68,0.000373544,,daily,USD,dzhang4@scu.edu
10/9/2008,DGS3MO,,,,,0.6,0.000219262,,daily,USD,dzhang4@scu.edu
10/10/2008,DGS3MO,,,,,0.25,0.000893006,,daily,USD,dzhang4@scu.edu
10/14/2008,DGS3MO,,,,,0.34,-0.000197346,,daily,USD,dzhang4@scu.edu
10/15/2008,DGS3MO,,,,,0.22,0.000309708,,daily,USD,dzhang4@scu.edu
10/16/2008,DGS3MO,,,,,0.46,-0.000594216,,daily,USD,dzhang4@scu.edu
10/17/2008,DGS3MO,,,,,0.83,-0.000913272,,daily,USD,dzhang4@scu.edu
10/20/2008,DGS3MO,,,,,1.24,-0.000957821,,daily,USD,dzhang4@scu.edu
10/21/2008,DGS3MO,,,,,1.1,0.00038564,,daily,USD,dzhang4@scu.edu
10/22/2008,DGS3MO,,,,,1.05,0.000155985,,daily,USD,dzhang4@scu.edu
10/23/2008,DGS3MO,,,,,0.98,0.000204704,,daily,USD,dzhang4@scu.edu
10/24/2008,DGS3MO,,,,,0.89,0.000252842,,daily,USD,dzhang4@scu.edu
10/27/2008,DGS3MO,,,,,0.84,0.000199611,,daily,USD,dzhang4@scu.edu
10/28/2008,DGS3MO,,,,,0.77,0.000198751,,daily,USD,dzhang4@scu.edu
10/29/2008,DGS3MO,,,,,0.62,0.000397153,,daily,USD,dzhang4@scu.edu
10/30/2008,DGS3MO,,,,,0.41,0.000543064,,daily,USD,dzhang4@scu.edu
10/31/2008,DGS3MO,,,,,0.46,-0.000113728,,daily,USD,dzhang4@scu.edu
11/3/2008,DGS3MO,,,,,0.49,-3.67E-05,,daily,USD,dzhang4@scu.edu
11/4/2008,DGS3MO,,,,,0.48,3.87E-05,,daily,USD,dzhang4@scu.edu
11/5/2008,DGS3MO,,,,,0.4,0.00021359,,daily,USD,dzhang4@scu.edu
11/6/2008,DGS3MO,,,,,0.32,0.000211322,,daily,USD,dzhang4@scu.edu
11/7/2008,DGS3MO,,,,,0.31,3.39E-05,,daily,USD,dzhang4@scu.edu
11/10/2008,DGS3MO,,,,,0.29,7.59E-05,,daily,USD,dzhang4@scu.edu
11/12/2008,DGS3MO,,,,,0.18,0.000291322,,daily,USD,dzhang4@scu.edu
11/13/2008,DGS3MO,,,,,0.22,-9.50E-05,,daily,USD,dzhang4@scu.edu
11/14/2008,DGS3MO,,,,,0.15,0.000181211,,daily,USD,dzhang4@scu.edu
11/17/2008,DGS3MO,,,,,0.12,8.75E-05,,daily,USD,dzhang4@scu.edu
11/18/2008,DGS3MO,,,,,0.12,3.33E-06,,daily,USD,dzhang4@scu.edu
11/19/2008,DGS3MO,,,,,0.07,0.000128372,,daily,USD,dzhang4@scu.edu
11/20/2008,DGS3MO,,,,,0.03,0.000101962,,daily,USD,dzhang4@scu.edu
11/21/2008,DGS3MO,,,,,0.02,2.58E-05,,daily,USD,dzhang4@scu.edu
11/24/2008,DGS3MO,,,,,0.13,-0.000273347,,daily,USD,dzhang4@scu.edu
11/25/2008,DGS3MO,,,,,0.1,7.86E-05,,daily,USD,dzhang4@scu.edu
11/26/2008,DGS3MO,,,,,0.05,0.00012781,,daily,USD,dzhang4@scu.edu
11/28/2008,DGS3MO,,,,,0.01,0.000102791,,daily,USD,dzhang4@scu.edu
12/1/2008,DGS3MO,,,,,0.07,-0.00014917,,daily,USD,dzhang4@scu.edu
12/2/2008,DGS3MO,,,,,0.06,2.69E-05,,daily,USD,dzhang4@scu.edu
12/3/2008,DGS3MO,,,,,0.02,0.000101682,,daily,USD,dzhang4@scu.edu
12/4/2008,DGS3MO,,,,,0.02,5.56E-07,,daily,USD,dzhang4@scu.edu
12/5/2008,DGS3MO,,,,,0.02,5.56E-07,,daily,USD,dzhang4@scu.edu
12/8/2008,DGS3MO,,,,,0.03,-2.33E-05,,daily,USD,dzhang4@scu.edu
12/9/2008,DGS3MO,,,,,0.03,8.33E-07,,daily,USD,dzhang4@scu.edu
12/10/2008,DGS3MO,,,,,0,7.58E-05,,daily,USD,dzhang4@scu.edu
12/11/2008,DGS3MO,,,,,0.01,-2.50E-05,,daily,USD,dzhang4@scu.edu
12/12/2008,DGS3MO,,,,,0.02,-2.47E-05,,daily,USD,dzhang4@scu.edu
12/15/2008,DGS3MO,,,,,0.03,-2.33E-05,,daily,USD,dzhang4@scu.edu
12/16/2008,DGS3MO,,,,,0.04,-2.42E-05,,daily,USD,dzhang4@scu.edu
12/17/2008,DGS3MO,,,,,0.05,-2.39E-05,,daily,USD,dzhang4@scu.edu
12/18/2008,DGS3MO,,,,,0,0.000126405,,daily,USD,dzhang4@scu.edu
12/19/2008,DGS3MO,,,,,0.02,-5.00E-05,,daily,USD,dzhang4@scu.edu
12/22/2008,DGS3MO,,,,,0.01,2.67E-05,,daily,USD,dzhang4@scu.edu
12/23/2008,DGS3MO,,,,,0.02,-2.47E-05,,daily,USD,dzhang4@scu.edu
12/24/2008,DGS3MO,,,,,0,5.06E-05,,daily,USD,dzhang4@scu.edu
12/26/2008,DGS3MO,,,,,0.03,-7.50E-05,,daily,USD,dzhang4@scu.edu
12/29/2008,DGS3MO,,,,,0.06,-7.25E-05,,daily,USD,dzhang4@scu.edu
12/30/2008,DGS3MO,,,,,0.1,-9.83E-05,,daily,USD,dzhang4@scu.edu
12/31/2008,DGS3MO,,,,,0.11,-2.22E-05,,daily,USD,dzhang4@scu.edu
1/2/2009,DGS3MO,,,,,0.08,8.11E-05,,daily,USD,dzhang4@scu.edu
1/5/2009,DGS3MO,,,,,0.14,-0.000143362,,daily,USD,dzhang4@scu.edu
1/6/2009,DGS3MO,,,,,0.14,3.89E-06,,daily,USD,dzhang4@scu.edu
1/7/2009,DGS3MO,,,,,0.11,7.89E-05,,daily,USD,dzhang4@scu.edu
1/8/2009,DGS3MO,,,,,0.09,5.31E-05,,daily,USD,dzhang4@scu.edu
1/9/2009,DGS3MO,,,,,0.07,5.25E-05,,daily,USD,dzhang4@scu.edu
1/12/2009,DGS3MO,,,,,0.12,-0.000119188,,daily,USD,dzhang4@scu.edu
1/13/2009,DGS3MO,,,,,0.11,2.83E-05,,daily,USD,dzhang4@scu.edu
1/14/2009,DGS3MO,,,,,0.12,-2.20E-05,,daily,USD,dzhang4@scu.edu
1/15/2009,DGS3MO,,,,,0.11,2.83E-05,,daily,USD,dzhang4@scu.edu
1/16/2009,DGS3MO,,,,,0.12,-2.20E-05,,daily,USD,dzhang4@scu.edu
1/20/2009,DGS3MO,,,,,0.13,-1.17E-05,,daily,USD,dzhang4@scu.edu
1/21/2009,DGS3MO,,,,,0.11,5.36E-05,,daily,USD,dzhang4@scu.edu
1/22/2009,DGS3MO,,,,,0.1,2.81E-05,,daily,USD,dzhang4@scu.edu
1/23/2009,DGS3MO,,,,,0.11,-2.22E-05,,daily,USD,dzhang4@scu.edu
1/26/2009,DGS3MO,,,,,0.14,-6.59E-05,,daily,USD,dzhang4@scu.edu
1/27/2009,DGS3MO,,,,,0.13,2.89E-05,,daily,USD,dzhang4@scu.edu
1/28/2009,DGS3MO,,,,,0.19,-0.000146436,,daily,USD,dzhang4@scu.edu
1/29/2009,DGS3MO,,,,,0.23,-9.48E-05,,daily,USD,dzhang4@scu.edu
1/30/2009,DGS3MO,,,,,0.24,-1.86E-05,,daily,USD,dzhang4@scu.edu
2/2/2009,DGS3MO,,,,,0.27,-5.50E-05,,daily,USD,dzhang4@scu.edu
2/3/2009,DGS3MO,,,,,0.32,-0.000117579,,daily,USD,dzhang4@scu.edu
2/4/2009,DGS3MO,,,,,0.3,5.89E-05,,daily,USD,dzhang4@scu.edu
2/5/2009,DGS3MO,,,,,0.29,3.34E-05,,daily,USD,dzhang4@scu.edu
2/6/2009,DGS3MO,,,,,0.28,3.31E-05,,daily,USD,dzhang4@scu.edu
2/9/2009,DGS3MO,,,,,0.32,-7.67E-05,,daily,USD,dzhang4@scu.edu
2/10/2009,DGS3MO,,,,,0.31,3.39E-05,,daily,USD,dzhang4@scu.edu
2/11/2009,DGS3MO,,,,,0.3,3.36E-05,,daily,USD,dzhang4@scu.edu
2/12/2009,DGS3MO,,,,,0.29,3.34E-05,,daily,USD,dzhang4@scu.edu
2/13/2009,DGS3MO,,,,,0.29,8.06E-06,,daily,USD,dzhang4@scu.edu
2/17/2009,DGS3MO,,,,,0.32,-4.28E-05,,daily,USD,dzhang4@scu.edu
2/18/2009,DGS3MO,,,,,0.31,3.39E-05,,daily,USD,dzhang4@scu.edu
2/19/2009,DGS3MO,,,,,0.3,3.36E-05,,daily,USD,dzhang4@scu.edu
2/20/2009,DGS3MO,,,,,0.27,8.34E-05,,daily,USD,dzhang4@scu.edu
2/23/2009,DGS3MO,,,,,0.29,-2.75E-05,,daily,USD,dzhang4@scu.edu
2/24/2009,DGS3MO,,,,,0.32,-6.70E-05,,daily,USD,dzhang4@scu.edu
2/25/2009,DGS3MO,,,,,0.3,5.89E-05,,daily,USD,dzhang4@scu.edu
2/26/2009,DGS3MO,,,,,0.27,8.34E-05,,daily,USD,dzhang4@scu.edu
2/27/2009,DGS3MO,,,,,0.26,3.25E-05,,daily,USD,dzhang4@scu.edu
3/2/2009,DGS3MO,,,,,0.28,-2.84E-05,,daily,USD,dzhang4@scu.edu
3/3/2009,DGS3MO,,,,,0.27,3.28E-05,,daily,USD,dzhang4@scu.edu
3/4/2009,DGS3MO,,,,,0.26,3.25E-05,,daily,USD,dzhang4@scu.edu
3/5/2009,DGS3MO,,,,,0.2,0.000157324,,daily,USD,dzhang4@scu.edu
3/6/2009,DGS3MO,,,,,0.21,-1.95E-05,,daily,USD,dzhang4@scu.edu
3/9/2009,DGS3MO,,,,,0.23,-3.25E-05,,daily,USD,dzhang4@scu.edu
3/10/2009,DGS3MO,,,,,0.24,-1.86E-05,,daily,USD,dzhang4@scu.edu
3/11/2009,DGS3MO,,,,,0.23,3.17E-05,,daily,USD,dzhang4@scu.edu
3/12/2009,DGS3MO,,,,,0.22,3.14E-05,,daily,USD,dzhang4@scu.edu
3/13/2009,DGS3MO,,,,,0.2,5.61E-05,,daily,USD,dzhang4@scu.edu
3/16/2009,DGS3MO,,,,,0.24,-8.34E-05,,daily,USD,dzhang4@scu.edu
3/17/2009,DGS3MO,,,,,0.24,6.67E-06,,daily,USD,dzhang4@scu.edu
3/18/2009,DGS3MO,,,,,0.21,8.17E-05,,daily,USD,dzhang4@scu.edu
3/19/2009,DGS3MO,,,,,0.2,3.08E-05,,daily,USD,dzhang4@scu.edu
3/20/2009,DGS3MO,,,,,0.22,-4.45E-05,,daily,USD,dzhang4@scu.edu
3/23/2009,DGS3MO,,,,,0.22,1.83E-05,,daily,USD,dzhang4@scu.edu
3/24/2009,DGS3MO,,,,,0.21,3.11E-05,,daily,USD,dzhang4@scu.edu
3/25/2009,DGS3MO,,,,,0.19,5.59E-05,,daily,USD,dzhang4@scu.edu
3/26/2009,DGS3MO,,,,,0.15,0.000105328,,daily,USD,dzhang4@scu.edu
3/27/2009,DGS3MO,,,,,0.14,2.92E-05,,daily,USD,dzhang4@scu.edu
3/30/2009,DGS3MO,,,,,0.18,-8.84E-05,,daily,USD,dzhang4@scu.edu
3/31/2009,DGS3MO,,,,,0.21,-7.00E-05,,daily,USD,dzhang4@scu.edu
4/1/2009,DGS3MO,,,,,0.22,-1.92E-05,,daily,USD,dzhang4@scu.edu
4/2/2009,DGS3MO,,,,,0.22,6.11E-06,,daily,USD,dzhang4@scu.edu
4/3/2009,DGS3MO,,,,,0.21,3.11E-05,,daily,USD,dzhang4@scu.edu
4/6/2009,DGS3MO,,,,,0.2,4.25E-05,,daily,USD,dzhang4@scu.edu
4/7/2009,DGS3MO,,,,,0.2,5.56E-06,,daily,USD,dzhang4@scu.edu
4/8/2009,DGS3MO,,,,,0.18,5.56E-05,,daily,USD,dzhang4@scu.edu
4/9/2009,DGS3MO,,,,,0.18,5.00E-06,,daily,USD,dzhang4@scu.edu
4/13/2009,DGS3MO,,,,,0.18,2.00E-05,,daily,USD,dzhang4@scu.edu
4/14/2009,DGS3MO,,,,,0.17,3.00E-05,,daily,USD,dzhang4@scu.edu
4/15/2009,DGS3MO,,,,,0.15,5.47E-05,,daily,USD,dzhang4@scu.edu
4/16/2009,DGS3MO,,,,,0.13,5.42E-05,,daily,USD,dzhang4@scu.edu
4/17/2009,DGS3MO,,,,,0.14,-2.14E-05,,daily,USD,dzhang4@scu.edu
4/20/2009,DGS3MO,,,,,0.14,1.17E-05,,daily,USD,dzhang4@scu.edu
4/21/2009,DGS3MO,,,,,0.15,-2.11E-05,,daily,USD,dzhang4@scu.edu
4/22/2009,DGS3MO,,,,,0.14,2.92E-05,,daily,USD,dzhang4@scu.edu
4/23/2009,DGS3MO,,,,,0.1,0.000103925,,daily,USD,dzhang4@scu.edu
4/24/2009,DGS3MO,,,,,0.1,2.78E-06,,daily,USD,dzhang4@scu.edu
4/27/2009,DGS3MO,,,,,0.13,-6.67E-05,,daily,USD,dzhang4@scu.edu
4/28/2009,DGS3MO,,,,,0.13,3.61E-06,,daily,USD,dzhang4@scu.edu
4/29/2009,DGS3MO,,,,,0.11,5.36E-05,,daily,USD,dzhang4@scu.edu
4/30/2009,DGS3MO,,,,,0.14,-7.20E-05,,daily,USD,dzhang4@scu.edu
5/1/2009,DGS3MO,,,,,0.16,-4.61E-05,,daily,USD,dzhang4@scu.edu
5/4/2009,DGS3MO,,,,,0.19,-6.17E-05,,daily,USD,dzhang4@scu.edu
5/5/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
5/6/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
5/7/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
5/8/2009,DGS3MO,,,,,0.19,-2.00E-05,,daily,USD,dzhang4@scu.edu
5/11/2009,DGS3MO,,,,,0.19,1.58E-05,,daily,USD,dzhang4@scu.edu
5/12/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
5/13/2009,DGS3MO,,,,,0.17,5.53E-05,,daily,USD,dzhang4@scu.edu
5/14/2009,DGS3MO,,,,,0.16,2.97E-05,,daily,USD,dzhang4@scu.edu
5/15/2009,DGS3MO,,,,,0.17,-2.06E-05,,daily,USD,dzhang4@scu.edu
5/18/2009,DGS3MO,,,,,0.19,-3.58E-05,,daily,USD,dzhang4@scu.edu
5/19/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
5/20/2009,DGS3MO,,,,,0.18,5.00E-06,,daily,USD,dzhang4@scu.edu
5/21/2009,DGS3MO,,,,,0.19,-2.00E-05,,daily,USD,dzhang4@scu.edu
5/22/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
5/26/2009,DGS3MO,,,,,0.18,2.00E-05,,daily,USD,dzhang4@scu.edu
5/27/2009,DGS3MO,,,,,0.17,3.00E-05,,daily,USD,dzhang4@scu.edu
5/28/2009,DGS3MO,,,,,0.15,5.47E-05,,daily,USD,dzhang4@scu.edu
5/29/2009,DGS3MO,,,,,0.14,2.92E-05,,daily,USD,dzhang4@scu.edu
6/1/2009,DGS3MO,,,,,0.13,3.67E-05,,daily,USD,dzhang4@scu.edu
6/2/2009,DGS3MO,,,,,0.14,-2.14E-05,,daily,USD,dzhang4@scu.edu
6/3/2009,DGS3MO,,,,,0.14,3.89E-06,,daily,USD,dzhang4@scu.edu
6/4/2009,DGS3MO,,,,,0.14,3.89E-06,,daily,USD,dzhang4@scu.edu
6/5/2009,DGS3MO,,,,,0.2,-0.000146162,,daily,USD,dzhang4@scu.edu
6/8/2009,DGS3MO,,,,,0.19,4.17E-05,,daily,USD,dzhang4@scu.edu
6/9/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
6/10/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
6/11/2009,DGS3MO,,,,,0.19,-2.00E-05,,daily,USD,dzhang4@scu.edu
6/12/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
6/15/2009,DGS3MO,,,,,0.17,6.59E-05,,daily,USD,dzhang4@scu.edu
6/16/2009,DGS3MO,,,,,0.17,4.72E-06,,daily,USD,dzhang4@scu.edu
6/17/2009,DGS3MO,,,,,0.17,4.72E-06,,daily,USD,dzhang4@scu.edu
6/18/2009,DGS3MO,,,,,0.18,-2.03E-05,,daily,USD,dzhang4@scu.edu
6/19/2009,DGS3MO,,,,,0.19,-2.00E-05,,daily,USD,dzhang4@scu.edu
6/22/2009,DGS3MO,,,,,0.2,-9.17E-06,,daily,USD,dzhang4@scu.edu
6/23/2009,DGS3MO,,,,,0.2,5.56E-06,,daily,USD,dzhang4@scu.edu
6/24/2009,DGS3MO,,,,,0.19,3.06E-05,,daily,USD,dzhang4@scu.edu
6/25/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
6/26/2009,DGS3MO,,,,,0.2,-4.50E-05,,daily,USD,dzhang4@scu.edu
6/29/2009,DGS3MO,,,,,0.2,1.67E-05,,daily,USD,dzhang4@scu.edu
6/30/2009,DGS3MO,,,,,0.19,3.06E-05,,daily,USD,dzhang4@scu.edu
7/1/2009,DGS3MO,,,,,0.17,5.53E-05,,daily,USD,dzhang4@scu.edu
7/2/2009,DGS3MO,,,,,0.17,4.72E-06,,daily,USD,dzhang4@scu.edu
7/6/2009,DGS3MO,,,,,0.19,-3.11E-05,,daily,USD,dzhang4@scu.edu
7/7/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
7/8/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
7/9/2009,DGS3MO,,,,,0.19,-2.00E-05,,daily,USD,dzhang4@scu.edu
7/10/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
7/13/2009,DGS3MO,,,,,0.18,1.50E-05,,daily,USD,dzhang4@scu.edu
7/14/2009,DGS3MO,,,,,0.18,5.00E-06,,daily,USD,dzhang4@scu.edu
7/15/2009,DGS3MO,,,,,0.18,5.00E-06,,daily,USD,dzhang4@scu.edu
7/16/2009,DGS3MO,,,,,0.19,-2.00E-05,,daily,USD,dzhang4@scu.edu
7/17/2009,DGS3MO,,,,,0.17,5.53E-05,,daily,USD,dzhang4@scu.edu
7/20/2009,DGS3MO,,,,,0.19,-3.58E-05,,daily,USD,dzhang4@scu.edu
7/21/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
7/22/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
7/23/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
7/24/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
7/27/2009,DGS3MO,,,,,0.19,-1.00E-05,,daily,USD,dzhang4@scu.edu
7/28/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
7/29/2009,DGS3MO,,,,,0.19,5.28E-06,,daily,USD,dzhang4@scu.edu
7/30/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
7/31/2009,DGS3MO,,,,,0.18,5.00E-06,,daily,USD,dzhang4@scu.edu
8/3/2009,DGS3MO,,,,,0.19,-1.00E-05,,daily,USD,dzhang4@scu.edu
8/4/2009,DGS3MO,,,,,0.18,3.03E-05,,daily,USD,dzhang4@scu.edu
8/5/2009,DGS3MO,,,,,0.18,5.00E-06,,daily,USD,dzhang4@scu.edu
8/6/2009,DGS3MO,,,,,0.17,3.00E-05,,daily,USD,dzhang4@scu.edu
8/7/2009,DGS3MO,,,,,0.19,-4.53E-05,,daily,USD,dzhang4@scu.edu
