date,symbols,open,high,low,close,adj_close,volume,frequency,currency,author
6/22/09,GC,0,0,0,0,919.30,0,daily,USD,rmdavis@scu.edu
6/23/09,GC,0,0,0,0,920.80,0,daily,USD,rmdavis@scu.edu
6/24/09,GC,0,0,0,0,933.50,0,daily,USD,rmdavis@scu.edu
6/25/09,GC,0,0,0,0,937.30,0,daily,USD,rmdavis@scu.edu
6/26/09,GC,0,0,0,0,942.00,0,daily,USD,rmdavis@scu.edu
6/29/09,GC,0,0,0,0,935.50,0,daily,USD,rmdavis@scu.edu
6/30/09,GC,0,0,0,0,934.50,0,daily,USD,rmdavis@scu.edu
7/1/09,GC,0,0,0,0,938.30,0,daily,USD,rmdavis@scu.edu
7/2/09,GC,0,0,0,0,929.50,0,daily,USD,rmdavis@scu.edu
7/3/09,GC,0,0,0,0,932.50,0,daily,USD,rmdavis@scu.edu
7/6/09,GC,0,0,0,0,924.50,0,daily,USD,rmdavis@scu.edu
7/7/09,GC,0,0,0,0,924.00,0,daily,USD,rmdavis@scu.edu
7/8/09,GC,0,0,0,0,918.00,0,daily,USD,rmdavis@scu.edu
7/9/09,GC,0,0,0,0,911.80,0,daily,USD,rmdavis@scu.edu
7/10/09,GC,0,0,0,0,913.00,0,daily,USD,rmdavis@scu.edu
7/13/09,GC,0,0,0,0,908.50,0,daily,USD,rmdavis@scu.edu
7/14/09,GC,0,0,0,0,924.80,0,daily,USD,rmdavis@scu.edu
7/15/09,GC,0,0,0,0,938.00,0,daily,USD,rmdavis@scu.edu
7/16/09,GC,0,0,0,0,935.00,0,daily,USD,rmdavis@scu.edu
7/17/09,GC,0,0,0,0,937.50,0,daily,USD,rmdavis@scu.edu
7/20/09,GC,0,0,0,0,952.80,0,daily,USD,rmdavis@scu.edu
7/21/09,GC,0,0,0,0,947.80,0,daily,USD,rmdavis@scu.edu
7/22/09,GC,0,0,0,0,948.30,0,daily,USD,rmdavis@scu.edu
7/23/09,GC,0,0,0,0,950.00,0,daily,USD,rmdavis@scu.edu
7/24/09,GC,0,0,0,0,951.50,0,daily,USD,rmdavis@scu.edu
7/27/09,GC,0,0,0,0,955.00,0,daily,USD,rmdavis@scu.edu
7/28/09,GC,0,0,0,0,944.30,0,daily,USD,rmdavis@scu.edu
7/29/09,GC,0,0,0,0,931.00,0,daily,USD,rmdavis@scu.edu
7/30/09,GC,0,0,0,0,932.50,0,daily,USD,rmdavis@scu.edu
7/31/09,GC,0,0,0,0,939.00,0,daily,USD,rmdavis@scu.edu
8/3/09,GC,0,0,0,0,959.80,0,daily,USD,rmdavis@scu.edu
8/4/09,GC,0,0,0,0,960.50,0,daily,USD,rmdavis@scu.edu
8/5/09,GC,0,0,0,0,960.50,0,daily,USD,rmdavis@scu.edu
8/6/09,GC,0,0,0,0,964.00,0,daily,USD,rmdavis@scu.edu
8/7/09,GC,0,0,0,0,956.00,0,daily,USD,rmdavis@scu.edu
8/10/09,GC,0,0,0,0,945.00,0,daily,USD,rmdavis@scu.edu
8/11/09,GC,0,0,0,0,942.80,0,daily,USD,rmdavis@scu.edu
8/12/09,GC,0,0,0,0,947.30,0,daily,USD,rmdavis@scu.edu
8/13/09,GC,0,0,0,0,953.50,0,daily,USD,rmdavis@scu.edu
8/14/09,GC,0,0,0,0,953.50,0,daily,USD,rmdavis@scu.edu
8/17/09,GC,0,0,0,0,932.80,0,daily,USD,rmdavis@scu.edu
8/18/09,GC,0,0,0,0,935.00,0,daily,USD,rmdavis@scu.edu
8/19/09,GC,0,0,0,0,943.00,0,daily,USD,rmdavis@scu.edu
8/20/09,GC,0,0,0,0,940.50,0,daily,USD,rmdavis@scu.edu
8/21/09,GC,0,0,0,0,952.50,0,daily,USD,rmdavis@scu.edu
8/24/09,GC,0,0,0,0,951.50,0,daily,USD,rmdavis@scu.edu
8/25/09,GC,0,0,0,0,950.50,0,daily,USD,rmdavis@scu.edu
8/26/09,GC,0,0,0,0,940.50,0,daily,USD,rmdavis@scu.edu
8/27/09,GC,0,0,0,0,943.00,0,daily,USD,rmdavis@scu.edu
8/28/09,GC,0,0,0,0,955.50,0,daily,USD,rmdavis@scu.edu
8/31/09,GC,0,0,0,0,955.50,0,daily,USD,rmdavis@scu.edu
9/1/09,GC,0,0,0,0,955.00,0,daily,USD,rmdavis@scu.edu
9/2/09,GC,0,0,0,0,964.80,0,daily,USD,rmdavis@scu.edu
9/3/09,GC,0,0,0,0,983.00,0,daily,USD,rmdavis@scu.edu
9/4/09,GC,0,0,0,0,989.00,0,daily,USD,rmdavis@scu.edu
9/7/09,GC,0,0,0,0,993.00,0,daily,USD,rmdavis@scu.edu
9/8/09,GC,0,0,0,0,1000.80,0,daily,USD,rmdavis@scu.edu
9/9/09,GC,0,0,0,0,999.50,0,daily,USD,rmdavis@scu.edu
9/10/09,GC,0,0,0,0,990.80,0,daily,USD,rmdavis@scu.edu
9/11/09,GC,0,0,0,0,1008.30,0,daily,USD,rmdavis@scu.edu
9/14/09,GC,0,0,0,0,999.30,0,daily,USD,rmdavis@scu.edu
9/15/09,GC,0,0,0,0,996.00,0,daily,USD,rmdavis@scu.edu
9/16/09,GC,0,0,0,0,1015.80,0,daily,USD,rmdavis@scu.edu
9/17/09,GC,0,0,0,0,1018.50,0,daily,USD,rmdavis@scu.edu
9/18/09,GC,0,0,0,0,1012.00,0,daily,USD,rmdavis@scu.edu
9/21/09,GC,0,0,0,0,997.00,0,daily,USD,rmdavis@scu.edu
9/22/09,GC,0,0,0,0,1014.00,0,daily,USD,rmdavis@scu.edu
9/23/09,GC,0,0,0,0,1010.30,0,daily,USD,rmdavis@scu.edu
9/24/09,GC,0,0,0,0,1009.80,0,daily,USD,rmdavis@scu.edu
9/25/09,GC,0,0,0,0,991.50,0,daily,USD,rmdavis@scu.edu
9/28/09,GC,0,0,0,0,991.80,0,daily,USD,rmdavis@scu.edu
9/29/09,GC,0,0,0,0,989.50,0,daily,USD,rmdavis@scu.edu
9/30/09,GC,0,0,0,0,995.80,0,daily,USD,rmdavis@scu.edu
10/1/09,GC,0,0,0,0,1004.80,0,daily,USD,rmdavis@scu.edu
10/2/09,GC,0,0,0,0,1003.50,0,daily,USD,rmdavis@scu.edu
10/5/09,GC,0,0,0,0,1005.50,0,daily,USD,rmdavis@scu.edu
10/6/09,GC,0,0,0,0,1038.80,0,daily,USD,rmdavis@scu.edu
10/7/09,GC,0,0,0,0,1040.30,0,daily,USD,rmdavis@scu.edu
10/8/09,GC,0,0,0,0,1045.00,0,daily,USD,rmdavis@scu.edu
10/9/09,GC,0,0,0,0,1051.50,0,daily,USD,rmdavis@scu.edu
10/12/09,GC,0,0,0,0,1058.80,0,daily,USD,rmdavis@scu.edu
10/13/09,GC,0,0,0,0,1057.50,0,daily,USD,rmdavis@scu.edu
10/14/09,GC,0,0,0,0,1059.50,0,daily,USD,rmdavis@scu.edu
10/15/09,GC,0,0,0,0,1053.50,0,daily,USD,rmdavis@scu.edu
10/16/09,GC,0,0,0,0,1047.50,0,daily,USD,rmdavis@scu.edu
10/19/09,GC,0,0,0,0,1050.50,0,daily,USD,rmdavis@scu.edu
10/20/09,GC,0,0,0,0,1061.80,0,daily,USD,rmdavis@scu.edu
10/21/09,GC,0,0,0,0,1053.80,0,daily,USD,rmdavis@scu.edu
10/22/09,GC,0,0,0,0,1053.00,0,daily,USD,rmdavis@scu.edu
10/23/09,GC,0,0,0,0,1061.80,0,daily,USD,rmdavis@scu.edu
10/26/09,GC,0,0,0,0,1054.00,0,daily,USD,rmdavis@scu.edu
10/27/09,GC,0,0,0,0,1036.50,0,daily,USD,rmdavis@scu.edu
10/28/09,GC,0,0,0,0,1031.80,0,daily,USD,rmdavis@scu.edu
10/29/09,GC,0,0,0,0,1040.50,0,daily,USD,rmdavis@scu.edu
10/30/09,GC,0,0,0,0,1040.00,0,daily,USD,rmdavis@scu.edu
11/2/09,GC,0,0,0,0,1062.00,0,daily,USD,rmdavis@scu.edu
11/3/09,GC,0,0,0,0,1061.00,0,daily,USD,rmdavis@scu.edu
11/4/09,GC,0,0,0,0,1090.00,0,daily,USD,rmdavis@scu.edu
11/5/09,GC,0,0,0,0,1089.00,0,daily,USD,rmdavis@scu.edu
11/6/09,GC,0,0,0,0,1096.80,0,daily,USD,rmdavis@scu.edu
11/9/09,GC,0,0,0,0,1106.80,0,daily,USD,rmdavis@scu.edu
11/10/09,GC,0,0,0,0,1101.50,0,daily,USD,rmdavis@scu.edu
11/11/09,GC,0,0,0,0,1115.30,0,daily,USD,rmdavis@scu.edu
11/12/09,GC,0,0,0,0,1114.80,0,daily,USD,rmdavis@scu.edu
11/13/09,GC,0,0,0,0,1104.00,0,daily,USD,rmdavis@scu.edu
11/16/09,GC,0,0,0,0,1130.00,0,daily,USD,rmdavis@scu.edu
11/17/09,GC,0,0,0,0,1134.80,0,daily,USD,rmdavis@scu.edu
11/18/09,GC,0,0,0,0,1149.00,0,daily,USD,rmdavis@scu.edu
11/19/09,GC,0,0,0,0,1135.50,0,daily,USD,rmdavis@scu.edu
11/20/09,GC,0,0,0,0,1140.00,0,daily,USD,rmdavis@scu.edu
11/23/09,GC,0,0,0,0,1169.50,0,daily,USD,rmdavis@scu.edu
11/24/09,GC,0,0,0,0,1163.30,0,daily,USD,rmdavis@scu.edu
11/25/09,GC,0,0,0,0,1179.80,0,daily,USD,rmdavis@scu.edu
11/26/09,GC,0,0,0,0,1182.80,0,daily,USD,rmdavis@scu.edu
11/27/09,GC,0,0,0,0,1166.50,0,daily,USD,rmdavis@scu.edu
11/30/09,GC,0,0,0,0,1175.80,0,daily,USD,rmdavis@scu.edu
12/1/09,GC,0,0,0,0,1192.50,0,daily,USD,rmdavis@scu.edu
12/2/09,GC,0,0,0,0,1212.50,0,daily,USD,rmdavis@scu.edu
12/3/09,GC,0,0,0,0,1208.80,0,daily,USD,rmdavis@scu.edu
12/4/09,GC,0,0,0,0,1190.30,0,daily,USD,rmdavis@scu.edu
12/7/09,GC,0,0,0,0,1142.50,0,daily,USD,rmdavis@scu.edu
12/8/09,GC,0,0,0,0,1146.80,0,daily,USD,rmdavis@scu.edu
12/9/09,GC,0,0,0,0,1141.00,0,daily,USD,rmdavis@scu.edu
12/10/09,GC,0,0,0,0,1128.50,0,daily,USD,rmdavis@scu.edu
12/11/09,GC,0,0,0,0,1124.00,0,daily,USD,rmdavis@scu.edu
12/14/09,GC,0,0,0,0,1123.80,0,daily,USD,rmdavis@scu.edu
12/15/09,GC,0,0,0,0,1122.00,0,daily,USD,rmdavis@scu.edu
12/16/09,GC,0,0,0,0,1137.50,0,daily,USD,rmdavis@scu.edu
12/17/09,GC,0,0,0,0,1117.00,0,daily,USD,rmdavis@scu.edu
12/18/09,GC,0,0,0,0,1104.50,0,daily,USD,rmdavis@scu.edu
12/21/09,GC,0,0,0,0,1105.50,0,daily,USD,rmdavis@scu.edu
12/22/09,GC,0,0,0,0,1084.00,0,daily,USD,rmdavis@scu.edu
12/23/09,GC,0,0,0,0,1085.30,0,daily,USD,rmdavis@scu.edu
12/24/09,GC,0,0,0,0,1085.30,0,daily,USD,rmdavis@scu.edu
12/25/09,GC,0,0,0,0,1085.30,0,daily,USD,rmdavis@scu.edu
12/28/09,GC,0,0,0,0,1085.30,0,daily,USD,rmdavis@scu.edu
12/29/09,GC,0,0,0,0,1106.00,0,daily,USD,rmdavis@scu.edu
12/30/09,GC,0,0,0,0,1087.50,0,daily,USD,rmdavis@scu.edu
12/31/09,GC,0,0,0,0,1087.50,0,daily,USD,rmdavis@scu.edu
1/1/10,GC,0,0,0,0,1087.50,0,daily,USD,rmdavis@scu.edu
1/4/10,GC,0,0,0,0,1121.50,0,daily,USD,rmdavis@scu.edu
1/5/10,GC,0,0,0,0,1123.30,0,daily,USD,rmdavis@scu.edu
1/6/10,GC,0,0,0,0,1130.00,0,daily,USD,rmdavis@scu.edu
1/7/10,GC,0,0,0,0,1130.30,0,daily,USD,rmdavis@scu.edu
1/8/10,GC,0,0,0,0,1126.80,0,daily,USD,rmdavis@scu.edu
1/11/10,GC,0,0,0,0,1153.00,0,daily,USD,rmdavis@scu.edu
1/12/10,GC,0,0,0,0,1151.30,0,daily,USD,rmdavis@scu.edu
1/13/10,GC,0,0,0,0,1127.30,0,daily,USD,rmdavis@scu.edu
1/14/10,GC,0,0,0,0,1138.30,0,daily,USD,rmdavis@scu.edu
1/15/10,GC,0,0,0,0,1128.00,0,daily,USD,rmdavis@scu.edu
1/18/10,GC,0,0,0,0,1134.50,0,daily,USD,rmdavis@scu.edu
1/19/10,GC,0,0,0,0,1133.00,0,daily,USD,rmdavis@scu.edu
1/20/10,GC,0,0,0,0,1120.30,0,daily,USD,rmdavis@scu.edu
1/21/10,GC,0,0,0,0,1108.30,0,daily,USD,rmdavis@scu.edu
1/22/10,GC,0,0,0,0,1084.00,0,daily,USD,rmdavis@scu.edu
1/25/10,GC,0,0,0,0,1095.30,0,daily,USD,rmdavis@scu.edu
1/26/10,GC,0,0,0,0,1093.30,0,daily,USD,rmdavis@scu.edu
1/27/10,GC,0,0,0,0,1094.80,0,daily,USD,rmdavis@scu.edu
1/28/10,GC,0,0,0,0,1088.00,0,daily,USD,rmdavis@scu.edu
1/29/10,GC,0,0,0,0,1078.50,0,daily,USD,rmdavis@scu.edu
2/1/10,GC,0,0,0,0,1086.50,0,daily,USD,rmdavis@scu.edu
2/2/10,GC,0,0,0,0,1111.00,0,daily,USD,rmdavis@scu.edu
2/3/10,GC,0,0,0,0,1115.30,0,daily,USD,rmdavis@scu.edu
2/4/10,GC,0,0,0,0,1083.30,0,daily,USD,rmdavis@scu.edu
2/5/10,GC,0,0,0,0,1058.00,0,daily,USD,rmdavis@scu.edu
2/8/10,GC,0,0,0,0,1064.00,0,daily,USD,rmdavis@scu.edu
2/9/10,GC,0,0,0,0,1071.30,0,daily,USD,rmdavis@scu.edu
2/10/10,GC,0,0,0,0,1069.50,0,daily,USD,rmdavis@scu.edu
2/11/10,GC,0,0,0,0,1076.30,0,daily,USD,rmdavis@scu.edu
2/12/10,GC,0,0,0,0,1082.00,0,daily,USD,rmdavis@scu.edu
2/15/10,GC,0,0,0,0,1098.30,0,daily,USD,rmdavis@scu.edu
2/16/10,GC,0,0,0,0,1115.30,0,daily,USD,rmdavis@scu.edu
2/17/10,GC,0,0,0,0,1119.00,0,daily,USD,rmdavis@scu.edu
2/18/10,GC,0,0,0,0,1118.00,0,daily,USD,rmdavis@scu.edu
2/19/10,GC,0,0,0,0,1112.80,0,daily,USD,rmdavis@scu.edu
2/22/10,GC,0,0,0,0,1115.30,0,daily,USD,rmdavis@scu.edu
2/23/10,GC,0,0,0,0,1107.00,0,daily,USD,rmdavis@scu.edu
2/24/10,GC,0,0,0,0,1103.00,0,daily,USD,rmdavis@scu.edu
2/25/10,GC,0,0,0,0,1094.50,0,daily,USD,rmdavis@scu.edu
2/26/10,GC,0,0,0,0,1108.30,0,daily,USD,rmdavis@scu.edu
3/1/10,GC,0,0,0,0,1114.00,0,daily,USD,rmdavis@scu.edu
3/2/10,GC,0,0,0,0,1126.50,0,daily,USD,rmdavis@scu.edu
3/3/10,GC,0,0,0,0,1136.50,0,daily,USD,rmdavis@scu.edu
3/4/10,GC,0,0,0,0,1134.50,0,daily,USD,rmdavis@scu.edu
3/5/10,GC,0,0,0,0,1135.00,0,daily,USD,rmdavis@scu.edu
3/8/10,GC,0,0,0,0,1125.80,0,daily,USD,rmdavis@scu.edu
3/9/10,GC,0,0,0,0,1115.80,0,daily,USD,rmdavis@scu.edu
3/10/10,GC,0,0,0,0,1120.50,0,daily,USD,rmdavis@scu.edu
3/11/10,GC,0,0,0,0,1104.00,0,daily,USD,rmdavis@scu.edu
3/12/10,GC,0,0,0,0,1106.30,0,daily,USD,rmdavis@scu.edu
3/15/10,GC,0,0,0,0,1104.30,0,daily,USD,rmdavis@scu.edu
3/16/10,GC,0,0,0,0,1124.80,0,daily,USD,rmdavis@scu.edu
3/17/10,GC,0,0,0,0,1121.80,0,daily,USD,rmdavis@scu.edu
3/18/10,GC,0,0,0,0,1122.80,0,daily,USD,rmdavis@scu.edu
3/19/10,GC,0,0,0,0,1105.50,0,daily,USD,rmdavis@scu.edu
3/22/10,GC,0,0,0,0,1097.30,0,daily,USD,rmdavis@scu.edu
3/23/10,GC,0,0,0,0,1101.50,0,daily,USD,rmdavis@scu.edu
3/24/10,GC,0,0,0,0,1090.80,0,daily,USD,rmdavis@scu.edu
3/25/10,GC,0,0,0,0,1093.00,0,daily,USD,rmdavis@scu.edu
3/26/10,GC,0,0,0,0,1096.50,0,daily,USD,rmdavis@scu.edu
3/29/10,GC,0,0,0,0,1107.50,0,daily,USD,rmdavis@scu.edu
3/30/10,GC,0,0,0,0,1107.00,0,daily,USD,rmdavis@scu.edu
3/31/10,GC,0,0,0,0,1115.50,0,daily,USD,rmdavis@scu.edu
4/1/10,GC,0,0,0,0,1123.50,0,daily,USD,rmdavis@scu.edu
4/2/10,GC,0,0,0,0,1123.50,0,daily,USD,rmdavis@scu.edu
4/5/10,GC,0,0,0,0,1123.50,0,daily,USD,rmdavis@scu.edu
4/6/10,GC,0,0,0,0,1132.80,0,daily,USD,rmdavis@scu.edu
4/7/10,GC,0,0,0,0,1142.00,0,daily,USD,rmdavis@scu.edu
4/8/10,GC,0,0,0,0,1148.00,0,daily,USD,rmdavis@scu.edu
4/9/10,GC,0,0,0,0,1152.50,0,daily,USD,rmdavis@scu.edu
4/12/10,GC,0,0,0,0,1158.80,0,daily,USD,rmdavis@scu.edu
4/13/10,GC,0,0,0,0,1148.30,0,daily,USD,rmdavis@scu.edu
4/14/10,GC,0,0,0,0,1153.80,0,daily,USD,rmdavis@scu.edu
4/15/10,GC,0,0,0,0,1154.50,0,daily,USD,rmdavis@scu.edu
4/16/10,GC,0,0,0,0,1151.50,0,daily,USD,rmdavis@scu.edu
4/19/10,GC,0,0,0,0,1136.30,0,daily,USD,rmdavis@scu.edu
4/20/10,GC,0,0,0,0,1144.80,0,daily,USD,rmdavis@scu.edu
4/21/10,GC,0,0,0,0,1143.00,0,daily,USD,rmdavis@scu.edu
4/22/10,GC,0,0,0,0,1133.80,0,daily,USD,rmdavis@scu.edu
4/23/10,GC,0,0,0,0,1139.50,0,daily,USD,rmdavis@scu.edu
4/26/10,GC,0,0,0,0,1154.50,0,daily,USD,rmdavis@scu.edu
4/27/10,GC,0,0,0,0,1149.50,0,daily,USD,rmdavis@scu.edu
4/28/10,GC,0,0,0,0,1161.00,0,daily,USD,rmdavis@scu.edu
4/29/10,GC,0,0,0,0,1166.80,0,daily,USD,rmdavis@scu.edu
4/30/10,GC,0,0,0,0,1179.30,0,daily,USD,rmdavis@scu.edu
5/3/10,GC,0,0,0,0,1179.30,0,daily,USD,rmdavis@scu.edu
5/4/10,GC,0,0,0,0,1185.00,0,daily,USD,rmdavis@scu.edu
5/5/10,GC,0,0,0,0,1165.00,0,daily,USD,rmdavis@scu.edu
5/6/10,GC,0,0,0,0,1185.30,0,daily,USD,rmdavis@scu.edu
5/7/10,GC,0,0,0,0,1202.30,0,daily,USD,rmdavis@scu.edu
5/10/10,GC,0,0,0,0,1196.50,0,daily,USD,rmdavis@scu.edu
5/11/10,GC,0,0,0,0,1222.50,0,daily,USD,rmdavis@scu.edu
5/12/10,GC,0,0,0,0,1237.50,0,daily,USD,rmdavis@scu.edu
5/13/10,GC,0,0,0,0,1237.50,0,daily,USD,rmdavis@scu.edu
5/14/10,GC,0,0,0,0,1236.50,0,daily,USD,rmdavis@scu.edu
5/17/10,GC,0,0,0,0,1236.00,0,daily,USD,rmdavis@scu.edu
5/18/10,GC,0,0,0,0,1216.80,0,daily,USD,rmdavis@scu.edu
5/19/10,GC,0,0,0,0,1195.00,0,daily,USD,rmdavis@scu.edu
5/20/10,GC,0,0,0,0,1192.00,0,daily,USD,rmdavis@scu.edu
5/21/10,GC,0,0,0,0,1179.80,0,daily,USD,rmdavis@scu.edu
5/24/10,GC,0,0,0,0,1187.00,0,daily,USD,rmdavis@scu.edu
5/25/10,GC,0,0,0,0,1198.30,0,daily,USD,rmdavis@scu.edu
5/26/10,GC,0,0,0,0,1212.00,0,daily,USD,rmdavis@scu.edu
5/27/10,GC,0,0,0,0,1211.00,0,daily,USD,rmdavis@scu.edu
5/28/10,GC,0,0,0,0,1207.50,0,daily,USD,rmdavis@scu.edu
5/31/10,GC,0,0,0,0,1207.50,0,daily,USD,rmdavis@scu.edu
6/1/10,GC,0,0,0,0,1227.80,0,daily,USD,rmdavis@scu.edu
6/2/10,GC,0,0,0,0,1215.00,0,daily,USD,rmdavis@scu.edu
6/3/10,GC,0,0,0,0,1215.00,0,daily,USD,rmdavis@scu.edu
6/4/10,GC,0,0,0,0,1203.50,0,daily,USD,rmdavis@scu.edu
6/7/10,GC,0,0,0,0,1215.00,0,daily,USD,rmdavis@scu.edu
6/8/10,GC,0,0,0,0,1246.00,0,daily,USD,rmdavis@scu.edu
6/9/10,GC,0,0,0,0,1233.50,0,daily,USD,rmdavis@scu.edu
6/10/10,GC,0,0,0,0,1217.50,0,daily,USD,rmdavis@scu.edu
6/11/10,GC,0,0,0,0,1220.00,0,daily,USD,rmdavis@scu.edu
6/14/10,GC,0,0,0,0,1223.80,0,daily,USD,rmdavis@scu.edu
6/15/10,GC,0,0,0,0,1225.00,0,daily,USD,rmdavis@scu.edu
6/16/10,GC,0,0,0,0,1234.50,0,daily,USD,rmdavis@scu.edu
6/17/10,GC,0,0,0,0,1245.00,0,daily,USD,rmdavis@scu.edu
6/18/10,GC,0,0,0,0,1256.00,0,daily,USD,rmdavis@scu.edu
6/21/10,GC,0,0,0,0,1254.50,0,daily,USD,rmdavis@scu.edu
6/22/10,GC,0,0,0,0,1236.00,0,daily,USD,rmdavis@scu.edu
6/23/10,GC,0,0,0,0,1226.50,0,daily,USD,rmdavis@scu.edu
6/24/10,GC,0,0,0,0,1236.30,0,daily,USD,rmdavis@scu.edu
6/25/10,GC,0,0,0,0,1254.00,0,daily,USD,rmdavis@scu.edu
6/28/10,GC,0,0,0,0,1261.00,0,daily,USD,rmdavis@scu.edu
6/29/10,GC,0,0,0,0,1234.50,0,daily,USD,rmdavis@scu.edu
6/30/10,GC,0,0,0,0,1244.00,0,daily,USD,rmdavis@scu.edu
7/1/10,GC,0,0,0,0,1234.00,0,daily,USD,rmdavis@scu.edu
7/2/10,GC,0,0,0,0,1201.50,0,daily,USD,rmdavis@scu.edu
7/5/10,GC,0,0,0,0,1208.00,0,daily,USD,rmdavis@scu.edu
7/6/10,GC,0,0,0,0,1195.00,0,daily,USD,rmdavis@scu.edu
7/7/10,GC,0,0,0,0,1193.30,0,daily,USD,rmdavis@scu.edu
7/8/10,GC,0,0,0,0,1193.50,0,daily,USD,rmdavis@scu.edu
7/9/10,GC,0,0,0,0,1208.80,0,daily,USD,rmdavis@scu.edu
7/12/10,GC,0,0,0,0,1205.50,0,daily,USD,rmdavis@scu.edu
7/13/10,GC,0,0,0,0,1216.00,0,daily,USD,rmdavis@scu.edu
7/14/10,GC,0,0,0,0,1207.00,0,daily,USD,rmdavis@scu.edu
7/15/10,GC,0,0,0,0,1208.00,0,daily,USD,rmdavis@scu.edu
7/16/10,GC,0,0,0,0,1189.30,0,daily,USD,rmdavis@scu.edu
7/19/10,GC,0,0,0,0,1181.00,0,daily,USD,rmdavis@scu.edu
7/20/10,GC,0,0,0,0,1183.00,0,daily,USD,rmdavis@scu.edu
7/21/10,GC,0,0,0,0,1191.50,0,daily,USD,rmdavis@scu.edu
7/22/10,GC,0,0,0,0,1199.50,0,daily,USD,rmdavis@scu.edu
7/23/10,GC,0,0,0,0,1190.50,0,daily,USD,rmdavis@scu.edu
7/26/10,GC,0,0,0,0,1183.50,0,daily,USD,rmdavis@scu.edu
7/27/10,GC,0,0,0,0,1168.00,0,daily,USD,rmdavis@scu.edu
7/28/10,GC,0,0,0,0,1157.00,0,daily,USD,rmdavis@scu.edu
7/29/10,GC,0,0,0,0,1162.50,0,daily,USD,rmdavis@scu.edu
7/30/10,GC,0,0,0,0,1169.00,0,daily,USD,rmdavis@scu.edu
8/2/10,GC,0,0,0,0,1188.50,0,daily,USD,rmdavis@scu.edu
8/3/10,GC,0,0,0,0,1187.50,0,daily,USD,rmdavis@scu.edu
8/4/10,GC,0,0,0,0,1199.50,0,daily,USD,rmdavis@scu.edu
8/5/10,GC,0,0,0,0,1192.50,0,daily,USD,rmdavis@scu.edu
8/6/10,GC,0,0,0,0,1207.80,0,daily,USD,rmdavis@scu.edu
8/9/10,GC,0,0,0,0,1203.00,0,daily,USD,rmdavis@scu.edu
8/10/10,GC,0,0,0,0,1192.50,0,daily,USD,rmdavis@scu.edu
8/11/10,GC,0,0,0,0,1205.50,0,daily,USD,rmdavis@scu.edu
8/12/10,GC,0,0,0,0,1213.00,0,daily,USD,rmdavis@scu.edu
8/13/10,GC,0,0,0,0,1214.30,0,daily,USD,rmdavis@scu.edu
8/16/10,GC,0,0,0,0,1223.50,0,daily,USD,rmdavis@scu.edu
8/17/10,GC,0,0,0,0,1226.00,0,daily,USD,rmdavis@scu.edu
8/18/10,GC,0,0,0,0,1218.00,0,daily,USD,rmdavis@scu.edu
8/19/10,GC,0,0,0,0,1233.50,0,daily,USD,rmdavis@scu.edu
8/20/10,GC,0,0,0,0,1223.50,0,daily,USD,rmdavis@scu.edu
8/23/10,GC,0,0,0,0,1226.00,0,daily,USD,rmdavis@scu.edu
8/24/10,GC,0,0,0,0,1222.00,0,daily,USD,rmdavis@scu.edu
8/25/10,GC,0,0,0,0,1237.50,0,daily,USD,rmdavis@scu.edu
8/26/10,GC,0,0,0,0,1237.00,0,daily,USD,rmdavis@scu.edu
8/27/10,GC,0,0,0,0,1235.00,0,daily,USD,rmdavis@scu.edu
8/30/10,GC,0,0,0,0,1235.00,0,daily,USD,rmdavis@scu.edu
8/31/10,GC,0,0,0,0,1246.00,0,daily,USD,rmdavis@scu.edu
9/1/10,GC,0,0,0,0,1246.50,0,daily,USD,rmdavis@scu.edu
9/2/10,GC,0,0,0,0,1248.50,0,daily,USD,rmdavis@scu.edu
9/3/10,GC,0,0,0,0,1240.50,0,daily,USD,rmdavis@scu.edu
9/6/10,GC,0,0,0,0,1249.00,0,daily,USD,rmdavis@scu.edu
9/7/10,GC,0,0,0,0,1256.80,0,daily,USD,rmdavis@scu.edu
9/8/10,GC,0,0,0,0,1255.00,0,daily,USD,rmdavis@scu.edu
9/9/10,GC,0,0,0,0,1255.00,0,daily,USD,rmdavis@scu.edu
9/10/10,GC,0,0,0,0,1246.50,0,daily,USD,rmdavis@scu.edu
9/13/10,GC,0,0,0,0,1243.80,0,daily,USD,rmdavis@scu.edu
9/14/10,GC,0,0,0,0,1265.50,0,daily,USD,rmdavis@scu.edu
9/15/10,GC,0,0,0,0,1267.00,0,daily,USD,rmdavis@scu.edu
9/16/10,GC,0,0,0,0,1272.50,0,daily,USD,rmdavis@scu.edu
9/17/10,GC,0,0,0,0,1274.00,0,daily,USD,rmdavis@scu.edu
9/20/10,GC,0,0,0,0,1279.30,0,daily,USD,rmdavis@scu.edu
9/21/10,GC,0,0,0,0,1275.00,0,daily,USD,rmdavis@scu.edu
9/22/10,GC,0,0,0,0,1293.50,0,daily,USD,rmdavis@scu.edu
9/23/10,GC,0,0,0,0,1290.80,0,daily,USD,rmdavis@scu.edu
9/24/10,GC,0,0,0,0,1297.00,0,daily,USD,rmdavis@scu.edu
9/27/10,GC,0,0,0,0,1297.00,0,daily,USD,rmdavis@scu.edu
9/28/10,GC,0,0,0,0,1294.00,0,daily,USD,rmdavis@scu.edu
9/29/10,GC,0,0,0,0,1307.50,0,daily,USD,rmdavis@scu.edu
9/30/10,GC,0,0,0,0,1307.00,0,daily,USD,rmdavis@scu.edu
